"","id","long","lat","order","piece","group","OBJECTID","SEG_ID","BASIN_ID","BASIN_NAME","SEG_NAME","SEG_CLASS","SEG_TYPE","SIZE_","SIZE_UNIT","SEG_DESCRI","IMP_AQUATI","IMP_CONTAC","IMP_GENERA","IMP_FISH_C","IMP_PWS","IMP_OYSTER","IMP_REC_BE","IMPAIRED","YEAR","SHAPE_LEN","npts","isRiver"
"1249","714",-97.57268167,26.22035611,57,"25","714.25",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1250","714",-97.56982667,26.24609944,58,"25","714.25",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1251","714",-97.52852056,26.20545444,59,"26","714.26",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1252","714",-97.52822722,26.20751778,60,"26","714.26",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1253","714",-97.52822722,26.20751778,61,"27","714.27",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1254","714",-97.53246056,26.20812944,62,"27","714.27",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1255","714",-97.53246056,26.20812944,63,"28","714.28",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1256","714",-97.53122611,26.21539889,64,"28","714.28",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1257","714",-97.58297889,26.20920056,65,"29","714.29",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1258","714",-97.58143111,26.21090944,66,"29","714.29",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1259","714",-97.55238444,26.21077444,67,"30","714.30",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1260","714",-97.53246056,26.20812944,68,"30","714.30",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1261","714",-97.55238444,26.21077444,69,"31","714.31",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1262","714",-97.55117556,26.21798333,70,"31","714.31",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1263","714",-97.58143111,26.21090944,71,"32","714.32",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1264","714",-97.59093556,26.21675444,72,"32","714.32",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1265","714",-97.58143111,26.21090944,73,"33","714.33",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1266","714",-97.57292,26.22040556,74,"33","714.33",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1267","714",-97.57157222,26.23754222,75,"33","714.33",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1268","714",-97.58809167,26.21130222,76,"34","714.34",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1269","714",-97.58297889,26.20920056,77,"34","714.34",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1270","714",-97.53122611,26.21539889,78,"35","714.35",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1271","714",-97.52605667,26.22201778,79,"35","714.35",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1272","714",-97.52432611,26.21584278,80,"36","714.36",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1273","714",-97.52693722,26.21615722,81,"36","714.36",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1274","714",-97.52693722,26.21615722,82,"37","714.37",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1275","714",-97.52822722,26.20751778,83,"37","714.37",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1276","714",-97.64085611,26.21628167,84,"38","714.38",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1277","714",-97.61316611,26.21955833,85,"38","714.38",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1278","714",-97.55117556,26.21798333,86,"39","714.39",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1279","714",-97.53122611,26.21539889,87,"39","714.39",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1280","714",-97.55117556,26.21798333,88,"40","714.40",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1281","714",-97.549985,26.22520889,89,"40","714.40",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1282","714",-97.52652111,26.21864444,90,"41","714.41",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1283","714",-97.52693722,26.21615722,91,"41","714.41",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1284","714",-97.52652111,26.21864444,92,"42","714.42",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1285","714",-97.51707,26.22082056,93,"42","714.42",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1286","714",-97.61316611,26.21955833,94,"43","714.43",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1287","714",-97.59129222,26.21617111,95,"43","714.43",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1288","714",-97.52605667,26.22201778,96,"44","714.44",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1289","714",-97.52652111,26.21864444,97,"44","714.44",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1290","714",-97.52605667,26.22201778,98,"45","714.45",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1291","714",-97.52499222,26.22911611,99,"45","714.45",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1292","714",-97.52675167,26.22207278,100,"46","714.46",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1293","714",-97.549985,26.22520889,101,"46","714.46",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1294","714",-97.549985,26.22520889,102,"47","714.47",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1295","714",-97.54878778,26.23239,103,"47","714.47",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1296","714",-97.57772167,26.22672833,104,"48","714.48",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1297","714",-97.57264556,26.23235833,105,"48","714.48",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1298","714",-97.54963667,26.22902778,106,"49","714.49",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1299","714",-97.55673889,26.23076778,107,"49","714.49",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1300","714",-97.52499222,26.22911611,108,"50","714.50",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1301","714",-97.52746056,26.23684278,109,"50","714.50",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1302","714",-97.54479111,26.23186667,110,"50","714.50",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1303","714",-97.52886056,26.22970611,111,"51","714.51",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1304","714",-97.54479111,26.23186667,112,"51","714.51",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1305","714",-97.53144722,26.22986611,113,"52","714.52",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1306","714",-97.52499222,26.22911611,114,"52","714.52",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1307","714",-97.55712278,26.23080611,115,"53","714.53",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
"1308","714",-97.54833222,26.28389222,116,"53","714.53",786,"2201A",22,"Nueces-Rio Grande Coastal Basin","Harding Ranch Drainage Ditch Tributary (A) to the Arroyo Colorado Tidal","Unclassified","Freshwater Stream",262.51,"Miles","From the confluence with the Arroyo Colorado  in Cameron County downstream of Rio Hondo at  -97.584,  26.279 decimal degrees to a point 20.8 km upstream at the FM 508 crossing.","N","N","N","N","N","N","N","N","2012",3.99269433414,635,TRUE
